Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
 3978	 44.654322	 46.001856	 46.715483	 45.147936	     	  0.975646	  0.975398	  0.977509	  0.975915	     
 3979	 44.479379	 45.918780	 46.554842	 44.987121	     	  0.975439	  0.975138	  0.977439	  0.975722	     
 3980	 44.725842	 46.016361	 46.708468	 45.202425	     	  0.975850	  0.975111	  0.977537	  0.976008	     
 3981	 44.660352	 46.032299	 46.737711	 45.159180	     	  0.975962	  0.975294	  0.977754	  0.976149	     
 3982	 44.820584	 46.090562	 46.806554	 45.294716	     	  0.976049	  0.975268	  0.977705	  0.976195	     
 3983	 44.960096	 46.126480	 46.872340	 45.410994	     	  0.976500	  0.975373	  0.977860	  0.976539	     
 3984	 46.312125	 46.592173	 47.512127	 46.537840	     	  0.981604	  0.975987	  0.978689	  0.980182	     
 3985	 45.866076	 46.566017	 47.474266	 46.211176	     	  0.980538	  0.976382	  0.979055	  0.979598	     
 3986	 45.911690	 46.588612	 47.501815	 46.250994	     	  0.980525	  0.976451	  0.979157	  0.979618	     
 3987	 45.755913	 46.568279	 47.476780	 46.132029	     	  0.980232	  0.976455	  0.979137	  0.979420	     
 3988	 45.844110	 46.598444	 47.499279	 46.203358	     	  0.980190	  0.976540	  0.979208	  0.979418	     
 3989	 46.413844	 50.488154	 51.865859	 47.496311	     	  0.976312	  0.991770	  0.993728	  0.981791	     
 3990	 46.850608	 50.525000	 51.909775	 47.873374	     	  0.977591	  0.991780	  0.993757	  0.982650	     
 3991	 46.620131	 50.418054	 51.833393	 47.663932	     	  0.977404	  0.991749	  0.993696	  0.982510	     
 3992	 46.513546	 50.301730	 51.737907	 47.557193	     	  0.976800	  0.991575	  0.993557	  0.982055	     
 3993	 46.430998	 50.413305	 51.834238	 47.502708	     	  0.976449	  0.991798	  0.993747	  0.981890	     
 3994	 46.971023	 50.491976	 51.871169	 47.969067	     	  0.978330	  0.991864	  0.993764	  0.983158	     
 3995	 46.811584	 50.479427	 51.751558	 47.825814	     	  0.978199	  0.991865	  0.993703	  0.983061	     
 3996	 47.047401	 50.604007	 51.932232	 48.047714	     	  0.978237	  0.991901	  0.993735	  0.983098	     
 3997	 46.849480	 50.567178	 51.888568	 47.874823	     	  0.978092	  0.991946	  0.993808	  0.983020	     
 3998	 46.984437	 50.635048	 51.989704	 48.001480	     	  0.978118	  0.991982	  0.993847	  0.983050	     
 3999	 46.643541	 50.530703	 51.850010	 47.694723	     	  0.977189	  0.991886	  0.993751	  0.982399	     
 4000	 46.691668	 50.620533	 51.966340	 47.750790	     	  0.976681	  0.991911	  0.993738	  0.982062	     
 4001	 46.668194	 50.628640	 51.977478	 47.732203	     	  0.976836	  0.991938	  0.993767	  0.982175	     
 4002	 46.715169	 50.657609	 52.002046	 47.776227	     	  0.976895	  0.991966	  0.993776	  0.982221	     
 4003	 46.709309	 50.655361	 51.999513	 47.770886	     	  0.977055	  0.991955	  0.993764	  0.982323	     
 4004	 46.994215	 50.679113	 52.027205	 48.016203	     	  0.977880	  0.991961	  0.993783	  0.982878	     
 4005	 47.173764	 50.700663	 52.030761	 48.169420	     	  0.979285	  0.992062	  0.993866	  0.983845	     
 4006	 47.455315	 50.766101	 52.069243	 48.413390	     	  0.979911	  0.992092	  0.993870	  0.984268	     
 4007	 47.275223	 50.749917	 52.046934	 48.260105	     	  0.979780	  0.992093	  0.993870	  0.984180	     
 4008	 47.696989	 50.843509	 52.188098	 48.629958	     	  0.980293	  0.992090	  0.993888	  0.984525	     
 4009	 47.459164	 50.749258	 52.164133	 48.421701	     	  0.980208	  0.992087	  0.993924	  0.984474	     
 4010	 48.352926	 50.899885	 52.314137	 49.181397	     	  0.982824	  0.992283	  0.994170	  0.986291	     
 4011	 48.150348	 50.651976	 52.166127	 48.978100	     	  0.982894	  0.992382	  0.994294	  0.986376	     
 4012	 48.044330	 50.833476	 52.148363	 48.910780	     	  0.981682	  0.992256	  0.994120	  0.985517	     
 4013	 48.268345	 50.502406	 51.888707	 49.032170	     	  0.982954	  0.992079	  0.993983	  0.986313	     
 4014	 48.588392	 50.709725	 52.028171	 49.322829	     	  0.983460	  0.991946	  0.993872	  0.986610	     
 4015	 48.410961	 50.455037	 51.677658	 49.120246	     	  0.983849	  0.991872	  0.993746	  0.986836	     
 4016	 47.766677	 50.515516	 51.801402	 48.623278	     	  0.980393	  0.991581	  0.993482	  0.984439	     
 4017	 48.141326	 50.470329	 51.832430	 48.922400	     	  0.982527	  0.991749	  0.993704	  0.985927	     
 4018	 48.372576	 50.666432	 51.997880	 49.143888	     	  0.982563	  0.991751	  0.993685	  0.985948	     
 4019	 48.104831	 50.521468	 51.813180	 48.897512	     	  0.982262	  0.991745	  0.993660	  0.985742	     
 4020	 47.439145	 50.510369	 51.783027	 48.353548	     	  0.978524	  0.991485	  0.993381	  0.983160	     
 4021	 47.170549	 50.608170	 51.742003	 48.137687	     	  0.978140	  0.991703	  0.993427	  0.982948	     
 4022	 47.022607	 50.653459	 51.843663	 48.025354	     	  0.976896	  0.991662	  0.993407	  0.982109	     
 4023	 46.789167	 50.616670	 51.766761	 47.820139	     	  0.976546	  0.991666	  0.993389	  0.981874	     
 4024	 46.734914	 50.612707	 51.794775	 47.775748	     	  0.975372	  0.991572	  0.993294	  0.981059	     
 4025	 46.964567	 50.630204	 51.789967	 47.970769	     	  0.977402	  0.991724	  0.993438	  0.982461	     
 4026	 47.341207	 50.682202	 51.861546	 48.295407	     	  0.978364	  0.991717	  0.993426	  0.983100	     
 4027	 47.091320	 50.628566	 51.748994	 48.073984	     	  0.978072	  0.991725	  0.993453	  0.982911	     
 4028	 47.187449	 50.607592	 51.797386	 48.155719	     	  0.977486	  0.991559	  0.993333	  0.982473	     
 4029	 47.130678	 50.613523	 51.715913	 48.103065	     	  0.978037	  0.991683	  0.993393	  0.982871	     
 4030	 47.258647	 50.640584	 51.806496	 48.218782	     	  0.977846	  0.991625	  0.993351	  0.982727	     
 4031	 47.317827	 50.622168	 51.803178	 48.265914	     	  0.978115	  0.991612	  0.993354	  0.982905	     
 4032	 46.443897	 46.783180	 47.611942	 46.675027	     	  0.981736	  0.976009	  0.979063	  0.980336	     
 4033	 45.947068	 46.778722	 47.575298	 46.314644	     	  0.980658	  0.976578	  0.979558	  0.979795	     
 4034	 46.050046	 46.785219	 47.612306	 46.394782	     	  0.980803	  0.976630	  0.979675	  0.979919	     
 4035	 45.842941	 46.735019	 47.516277	 46.225124	     	  0.980409	  0.976562	  0.979603	  0.979634	     
 4036	 46.034330	 46.821575	 47.628694	 46.390995	     	  0.980608	  0.976736	  0.979748	  0.979820	     
 4037	 45.895062	 46.775355	 47.572962	 46.276060	     	  0.980518	  0.976994	  0.979997	  0.979844	     
 4038	 45.944132	 46.822039	 47.591324	 46.320968	     	  0.980566	  0.977059	  0.979986	  0.979885	     
 4039	 45.592248	 46.712400	 47.400242	 46.024058	     	  0.979929	  0.976929	  0.979793	  0.979406	     
 4040	 45.867484	 46.798724	 47.516765	 46.252459	     	  0.980123	  0.976942	  0.979801	  0.979539	     
 4041	 45.493023	 46.744567	 47.390200	 45.954056	     	  0.978589	  0.977324	  0.980104	  0.978630	     
 4042	 45.570026	 46.753685	 47.439625	 46.018260	     	  0.978015	  0.977118	  0.980035	  0.978202	     
 4043	 44.932351	 46.482664	 46.947922	 45.447821	     	  0.975769	  0.976533	  0.979038	  0.976441	     
 4044	 45.641810	 46.647576	 47.293945	 46.038014	     	  0.978157	  0.976677	  0.979505	  0.978135	     
 4045	 44.930988	 46.468609	 47.054896	 45.457427	     	  0.976021	  0.976609	  0.979266	  0.976660	     
 4046	 45.269966	 46.542161	 47.293026	 45.748755	     	  0.977168	  0.976514	  0.979524	  0.977452	     
 4047	 44.690258	 46.319174	 47.073127	 45.257824	     	  0.975931	  0.976080	  0.978998	  0.976467	     
 4048	 44.753154	 46.328270	 46.983727	 45.296713	     	  0.975801	  0.975504	  0.978236	  0.976158	     
 4049	 44.734692	 46.363702	 47.072549	 45.297308	     	  0.976316	  0.975846	  0.978636	  0.976624	     
 4050	 45.068056	 46.426132	 47.112747	 45.561195	     	  0.977157	  0.975856	  0.978632	  0.977186	     
 4051	 44.776495	 46.334171	 46.950302	 45.311308	     	  0.976556	  0.975704	  0.978400	  0.976721	     
 4052	 44.995555	 46.435007	 47.094304	 45.506002	     	  0.976653	  0.975888	  0.978607	  0.976851	     
 4053	 44.654639	 46.158041	 46.839260	 45.183498	     	  0.975586	  0.975648	  0.978368	  0.976060	     
 4054	 45.216408	 46.426551	 47.141537	 45.674999	     	  0.977189	  0.976194	  0.978863	  0.977302	     
 4055	 44.711521	 46.158913	 46.816601	 45.223768	     	  0.975715	  0.975656	  0.978285	  0.976134	     
 4056	 44.960674	 46.337540	 47.021946	 45.458305	     	  0.976204	  0.975739	  0.978366	  0.976487	     
 4057	 44.488551	 46.051315	 46.738185	 45.032634	     	  0.975114	  0.975285	  0.977948	  0.975615	     
 4058	 44.921916	 46.226898	 46.908639	 45.400978	     	  0.976228	  0.975588	  0.978162	  0.976444	     
 4059	 44.512742	 46.067814	 46.636498	 45.041464	     	  0.975118	  0.975395	  0.977725	  0.975598	     
 4060	 44.980938	 46.316338	 46.964740	 45.463834	     	  0.976383	  0.975804	  0.978147	  0.976580	     
 4061	 44.544633	 45.995892	 46.565158	 45.047547	     	  0.975353	  0.975067	  0.977482	  0.975660	     
 4062	 44.709564	 46.116664	 46.693622	 45.202241	     	  0.975758	  0.975425	  0.977646	  0.976017	     
 4063	 44.559425	 46.095892	 46.636925	 45.080332	     	  0.975369	  0.975349	  0.977695	  0.975753	     
 4064	 44.893278	 46.379155	 46.974743	 45.407939	     	  0.975777	  0.975732	  0.978074	  0.976152	     
 4065	 44.548856	 46.085532	 46.499417	 45.054815	     	  0.975240	  0.975115	  0.977442	  0.975586	     
 4066	 44.884041	 46.265339	 46.804757	 45.365694	     	  0.976156	  0.975525	  0.977922	  0.976345	     
 4067	 44.729873	 46.196004	 46.703875	 45.229281	     	  0.976043	  0.975522	  0.977937	  0.976272	     
 4068	 44.929050	 46.317524	 46.890813	 45.416567	     	  0.976190	  0.975596	  0.978071	  0.976404	     
 4069	 45.070973	 50.089854	 51.166630	 46.262292	     	  0.969698	  0.991312	  0.992851	  0.977159	     
 4070	 47.157302	 50.269451	 51.556217	 48.079983	     	  0.979126	  0.991565	  0.993368	  0.983573	     
 4071	 48.177410	 50.086067	 51.351680	 48.861270	     	  0.984674	  0.991928	  0.993713	  0.987390	     
 4072	 49.035806	 50.366275	 51.923336	 49.615342	     	  0.988089	  0.992327	  0.994318	  0.989834	     
 4073	 47.961854	 49.993879	 51.357065	 48.681384	     	  0.983510	  0.991984	  0.993756	  0.986630	     
 4074	 47.354589	 50.324036	 51.529714	 48.245591	     	  0.979572	  0.991770	  0.993488	  0.983924	     
 4075	 47.016343	 50.259948	 51.476898	 47.956676	     	  0.978579	  0.991760	  0.993414	  0.983248	     
 4076	 46.198323	 50.259100	 51.479415	 47.269048	     	  0.973998	  0.991504	  0.993195	  0.980115	     
 4077	 46.314532	 50.382397	 51.595775	 47.385860	     	  0.974645	  0.991747	  0.993339	  0.980611	     
 4078	 46.257372	 50.454321	 51.553710	 47.340300	     	  0.973864	  0.991670	  0.993241	  0.980061	     
 4079	 49.002305	 50.818813	 52.170520	 49.673905	     	  0.985421	  0.992492	  0.994286	  0.988077	     
 4080	 50.974739	 51.485886	 53.057577	 51.346310	     	  0.990025	  0.991635	  0.993939	  0.990946	     
 4081	 49.663857	 49.868480	 51.703423	 49.979641	     	  0.988299	  0.989355	  0.993058	  0.989268	     
 4082	 50.175161	 50.040236	 52.309661	 50.441364	     	  0.988795	  0.989482	  0.993373	  0.989673	     
 4083	 50.103950	 49.482876	 51.987097	 50.249758	     	  0.988925	  0.989212	  0.993397	  0.989718	     
 4084	 50.561724	 50.027005	 52.355890	 50.714497	     	  0.989385	  0.990033	  0.993494	  0.990178	     
 4085	 50.286631	 49.887973	 52.319430	 50.492399	     	  0.988960	  0.989921	  0.993499	  0.989877	     
 4086	 50.524262	 50.176469	 52.476999	 50.730875	     	  0.989186	  0.990078	  0.993512	  0.990055	     
 4087	 50.398515	 50.101787	 52.385891	 50.618608	     	  0.989068	  0.990109	  0.993453	  0.989973	     
 4088	 50.335723	 50.112047	 52.360791	 50.573616	     	  0.988844	  0.990078	  0.993354	  0.989801	     
 4089	 50.330948	 50.189477	 52.380071	 50.586620	     	  0.988761	  0.990168	  0.993350	  0.989760	     
 4090	 50.263564	 50.207576	 52.383883	 50.542545	     	  0.988619	  0.990165	  0.993362	  0.989667	     
 4091	 50.232775	 50.203861	 52.364254	 50.517835	     	  0.988578	  0.990178	  0.993334	  0.989637	     
 4092	 50.341869	 50.224312	 52.376395	 50.600285	     	  0.988753	  0.990190	  0.993341	  0.989757	     
 4093	 50.539910	 50.256639	 52.420216	 50.750509	     	  0.989206	  0.990318	  0.993449	  0.990099	     
 4094	 50.618333	 50.354460	 52.502920	 50.833034	     	  0.989281	  0.990357	  0.993519	  0.990167	     
 4095	 50.492272	 50.253292	 52.473423	 50.722455	     	  0.989204	  0.990280	  0.993521	  0.990103	     
 4096	 50.566683	 50.307300	 52.514996	 50.789404	     	  0.989143	  0.990185	  0.993458	  0.990036	     
 4097	 50.522986	 50.180537	 52.477729	 50.730834	     	  0.989263	  0.990210	  0.993524	  0.990131	     
 4098	 50.613935	 50.242693	 52.553166	 50.814591	     	  0.989267	  0.990236	  0.993537	  0.990140	     
 4099	 50.509869	 50.040418	 52.497490	 50.697036	     	  0.989295	  0.990136	  0.993582	  0.990150	     
 4100	 50.586044	 50.137332	 52.495636	 50.768555	     	  0.989226	  0.990128	  0.993536	  0.990095	     
 4101	 50.515915	 49.928490	 52.434116	 50.672301	     	  0.989275	  0.989959	  0.993527	  0.990098	     
 4102	 50.609789	 50.123895	 52.557876	 50.789396	     	  0.989229	  0.990050	  0.993571	  0.990090	     
 4103	 50.473169	 49.969273	 52.477113	 50.655428	     	  0.989191	  0.989957	  0.993573	  0.990049	     
 4104	 50.570586	 50.069658	 52.515410	 50.746906	     	  0.989218	  0.989907	  0.993579	  0.990059	     
 4105	 50.459850	 49.960238	 52.429628	 50.639188	     	  0.989153	  0.989845	  0.993576	  0.990006	     
 4106	 50.539680	 50.133530	 52.531465	 50.739507	     	  0.989102	  0.989866	  0.993540	  0.989969	     
 4107	 50.381078	 49.969606	 52.425054	 50.585610	     	  0.988997	  0.989746	  0.993545	  0.989880	     
 4108	 50.457706	 50.033531	 52.497078	 50.659293	     	  0.989050	  0.989735	  0.993551	  0.989914	     
 4109	 50.285413	 50.019389	 52.432763	 50.528738	     	  0.988842	  0.989836	  0.993536	  0.989790	     
 4110	 50.371889	 50.157671	 52.526529	 50.625661	     	  0.988781	  0.989879	  0.993500	  0.989750	     
 4111	 50.261001	 50.033570	 52.452003	 50.516212	     	  0.988762	  0.989946	  0.993521	  0.989752	     
 4112	 50.318470	 50.062150	 52.508311	 50.568162	     	  0.988795	  0.989857	  0.993531	  0.989761	     
 4113	 50.243221	 50.036752	 52.470464	 50.506185	     	  0.988819	  0.990027	  0.993558	  0.989810	     
 4114	 50.311935	 50.198396	 52.547302	 50.592870	     	  0.988803	  0.990070	  0.993541	  0.989804	     
 4115	 50.188270	 50.050782	 52.474835	 50.470231	     	  0.988819	  0.990098	  0.993520	  0.989816	     
 4116	 50.128282	 50.070287	 52.414910	 50.424734	     	  0.988645	  0.989912	  0.993373	  0.989644	     
 4117	 50.090367	 50.103225	 52.432312	 50.405360	     	  0.988774	  0.990149	  0.993416	  0.989777	     
 4118	 50.147453	 50.228397	 52.431996	 50.468482	     	  0.988645	  0.990118	  0.993331	  0.989672	     
 4119	 49.942440	 50.139726	 52.362655	 50.297992	     	  0.988454	  0.990137	  0.993308	  0.989544	     
 4120	 49.688814	 50.065105	 52.298470	 50.094168	     	  0.987793	  0.989858	  0.993112	  0.989024	     
 4121	 49.685533	 50.161975	 52.326271	 50.110650	     	  0.987856	  0.990110	  0.993166	  0.989117	     
 4122	 49.622074	 50.287873	 52.337203	 50.085257	     	  0.987454	  0.990116	  0.993128	  0.988843	     
 4123	 49.306107	 50.174564	 52.313061	 49.829204	     	  0.987037	  0.990057	  0.993133	  0.988556	     
 4124	 49.281221	 50.177919	 52.303000	 49.810047	     	  0.986835	  0.990006	  0.993071	  0.988403	     
 4125	 49.311571	 50.201593	 52.315564	 49.837702	     	  0.986953	  0.990028	  0.993090	  0.988489	     
 4126	 49.410118	 50.224977	 52.317497	 49.915475	     	  0.987050	  0.990042	  0.993086	  0.988555	     
 4127	 49.709356	 50.305544	 52.354671	 50.154430	     	  0.987560	  0.990109	  0.993105	  0.988909	     
 4128	 50.327744	 50.770037	 52.742595	 50.724109	     	  0.989242	  0.990504	  0.993417	  0.990148	     
 4129	 50.115274	 50.753869	 52.759952	 50.567083	     	  0.988980	  0.990636	  0.993534	  0.990015	     
 4130	 50.193476	 50.772530	 52.779040	 50.629755	     	  0.989085	  0.990706	  0.993587	  0.990105	     
 4131	 50.106993	 50.698786	 52.763578	 50.552490	     	  0.989089	  0.990733	  0.993648	  0.990123	     
 4132	 50.357376	 50.746871	 52.811582	 50.749085	     	  0.989239	  0.990697	  0.993630	  0.990214	     
 4133	 50.126561	 50.637449	 52.772644	 50.557868	     	  0.988997	  0.990778	  0.993718	  0.990081	     
 4134	 50.088798	 50.701556	 52.809539	 50.544056	     	  0.988775	  0.990752	  0.993713	  0.989927	     
 4135	 50.096211	 50.544949	 52.750573	 50.518113	     	  0.988957	  0.990739	  0.993733	  0.990050	     
 4136	 50.239567	 50.649746	 52.760901	 50.641634	     	  0.988887	  0.990672	  0.993673	  0.989982	     
 4137	 50.222508	 50.521236	 52.726032	 50.604017	     	  0.989106	  0.990752	  0.993801	  0.990162	     
 4138	 50.246809	 50.629936	 52.774303	 50.644993	     	  0.988931	  0.990735	  0.993745	  0.990034	     
 4139	 50.116604	 50.426815	 52.653204	 50.503433	     	  0.988992	  0.990683	  0.993767	  0.990069	     
 4140	 50.262106	 50.634123	 52.686773	 50.647826	     	  0.988830	  0.990586	  0.993676	  0.989930	     
 4141	 50.208127	 50.550269	 52.563638	 50.581587	     	  0.989030	  0.990728	  0.993726	  0.990096	     
 4142	 50.307943	 50.676477	 52.624534	 50.681692	     	  0.989030	  0.990702	  0.993652	  0.990079	     
 4143	 50.059726	 50.466469	 52.370253	 50.439180	     	  0.988979	  0.990653	  0.993583	  0.990025	     
 4144	 50.328568	 50.681162	 52.446613	 50.678073	     	  0.989151	  0.990646	  0.993563	  0.990136	     
 4145	 50.156826	 50.653369	 52.399638	 50.543715	     	  0.989020	  0.990749	  0.993608	  0.990073	     
 4146	 50.210425	 50.776333	 52.504640	 50.614085	     	  0.988908	  0.990747	  0.993531	  0.989985	     
 4147	 49.925962	 50.688463	 52.335592	 50.372980	     	  0.988735	  0.990853	  0.993470	  0.989877	     
 4148	 50.037301	 50.774670	 52.350242	 50.470066	     	  0.988466	  0.990755	  0.993329	  0.989658	     
 4149	 49.853196	 50.851276	 52.375482	 50.347809	     	  0.988239	  0.991041	  0.993415	  0.989569	     
 4150	 49.655126	 50.914237	 52.416438	 50.212088	     	  0.987438	  0.990961	  0.993253	  0.988995	     
 4151	 49.064423	 50.809908	 52.319342	 49.734907	     	  0.986280	  0.990920	  0.993150	  0.988198	     
 4152	 48.827635	 50.747360	 52.281182	 49.538374	     	  0.985085	  0.990647	  0.992977	  0.987327	     
 4153	 48.579203	 50.832150	 52.312820	 49.354934	     	  0.984656	  0.990842	  0.993034	  0.987083	     
 4154	 48.686412	 50.854961	 52.332461	 49.444610	     	  0.984736	  0.990844	  0.993037	  0.987137	     
 4155	 48.547634	 50.820291	 52.321189	 49.329055	     	  0.984593	  0.990830	  0.993026	  0.987038	     
 4156	 49.082109	 50.846123	 52.329794	 49.754333	     	  0.985674	  0.990776	  0.993023	  0.987750	     
 4157	 49.301453	 50.863425	 52.380383	 49.931228	     	  0.986746	  0.991013	  0.993266	  0.988544	     
 4158	 49.212450	 50.909691	 52.421363	 49.872382	     	  0.986252	  0.991009	  0.993256	  0.988212	     
 4159	 49.179672	 50.740052	 52.345994	 49.817445	     	  0.986770	  0.990951	  0.993243	  0.988546	     
 4160	 49.639668	 50.835834	 52.464915	 50.194008	     	  0.986990	  0.990824	  0.993316	  0.988683	     
 4161	 49.879256	 51.014000	 52.618314	 50.416137	     	  0.987272	  0.990982	  0.993431	  0.988917	     
 4162	 49.681206	 50.745509	 52.338880	 50.199567	     	  0.987348	  0.990982	  0.993496	  0.988978	     
 4163	 50.403369	 51.115877	 52.628709	 50.822714	     	  0.988514	  0.991273	  0.993604	  0.989822	     
 4164	 50.512166	 51.147224	 52.666658	 50.911529	     	  0.989187	  0.991748	  0.993975	  0.990412	     
 4165	 49.245750	 50.651572	 51.930042	 49.815388	     	  0.987245	  0.992094	  0.993698	  0.989129	     
 4166	 49.855796	 51.348656	 52.507416	 50.433931	     	  0.987658	  0.992596	  0.993948	  0.989529	     
 4167	 50.068297	 51.791056	 52.933293	 50.698503	     	  0.987855	  0.993000	  0.994210	  0.989772	     
 4168	 51.679767	 52.614243	 53.401739	 52.074207	     	  0.990144	  0.993450	  0.994352	  0.991396	     
 4169	 49.282182	 52.293792	 53.105721	 50.148931	     	  0.985119	  0.993252	  0.994147	  0.987979	     
 4170	 49.243934	 52.449239	 53.214485	 50.142261	     	  0.984422	  0.993157	  0.993964	  0.987468	     
 4171	 48.876057	 52.272847	 53.019374	 49.806774	     	  0.983820	  0.993159	  0.993930	  0.987061	     
 4172	 49.751891	 52.337953	 53.067643	 50.528660	     	  0.985723	  0.993018	  0.993753	  0.988277	     
 4173	 49.319029	 52.384776	 53.091311	 50.186901	     	  0.985267	  0.993218	  0.993938	  0.988037	     
 4174	 50.098497	 52.483317	 53.145279	 50.827128	     	  0.986591	  0.993194	  0.993871	  0.988905	     
 4175	 50.161237	 52.510837	 53.168920	 50.882011	     	  0.986728	  0.993232	  0.993907	  0.989008	     
 4176	 49.680625	 52.108968	 52.731006	 50.414540	     	  0.986352	  0.993171	  0.994140	  0.988786	     
 4177	 49.132703	 52.184836	 52.943888	 50.002512	     	  0.985257	  0.993295	  0.994293	  0.988103	     
 4178	 49.498442	 52.410307	 53.177989	 50.342636	     	  0.985767	  0.993240	  0.994232	  0.988423	     
 4179	 49.161211	 52.266546	 53.073365	 50.044824	     	  0.985236	  0.993235	  0.994272	  0.988075	     
 4180	 49.465235	 52.352611	 53.128936	 50.305512	     	  0.985182	  0.993063	  0.994072	  0.987977	     
 4181	 49.083400	 52.155722	 53.015684	 49.965369	     	  0.984748	  0.993059	  0.994102	  0.987692	     
 4182	 49.221828	 52.288159	 53.132459	 50.101402	     	  0.984495	  0.993003	  0.994024	  0.987501	     
 4183	 48.707218	 52.099556	 53.033288	 49.651771	     	  0.983355	  0.992980	  0.994022	  0.986737	     
 4184	 48.790649	 52.152972	 52.909537	 49.716152	     	  0.982818	  0.992775	  0.993725	  0.986295	     
 4185	 48.448110	 52.179215	 52.964109	 49.438030	     	  0.982264	  0.992922	  0.993853	  0.985972	     
 4186	 48.674461	 52.248973	 53.015322	 49.637105	     	  0.982581	  0.992872	  0.993811	  0.986168	     
 4187	 48.271178	 52.168546	 52.921109	 49.285388	     	  0.981493	  0.992865	  0.993768	  0.985434	     
 4188	 48.643851	 52.157606	 52.892852	 49.593817	     	  0.982271	  0.992728	  0.993623	  0.985906	     
 4189	 48.098072	 52.086518	 52.795366	 49.123430	     	  0.980861	  0.992730	  0.993574	  0.984958	     
 4190	 48.048736	 52.064266	 52.747589	 49.076480	     	  0.980438	  0.992655	  0.993460	  0.984645	     
 4191	 48.816854	 52.143823	 52.862960	 49.733127	     	  0.983493	  0.993097	  0.994075	  0.986858	     
 4192	 49.974041	 52.178619	 53.073104	 50.686832	     	  0.986572	  0.992939	  0.994113	  0.988890	     
 4193	 48.976876	 51.697305	 52.610857	 49.796900	     	  0.984638	  0.992606	  0.993874	  0.987505	     
 4194	 48.928101	 51.749495	 52.607756	 49.762850	     	  0.984182	  0.992507	  0.993698	  0.987155	     
 4195	 48.486035	 51.812457	 52.588189	 49.406773	     	  0.982783	  0.992496	  0.993532	  0.986193	     
 4196	 48.839599	 51.898410	 52.679556	 49.712511	     	  0.983394	  0.992351	  0.993403	  0.986555	     
 4197	 48.600422	 51.826089	 52.585104	 49.501900	     	  0.983340	  0.992613	  0.993556	  0.986588	     
 4198	 48.865614	 51.958486	 52.722630	 49.743379	     	  0.983638	  0.992586	  0.993510	  0.986775	     
 4199	 48.145287	 51.806008	 52.596731	 49.124118	     	  0.981307	  0.992540	  0.993480	  0.985208	     
 4200	 48.249294	 51.907236	 52.711815	 49.228703	     	  0.981136	  0.992438	  0.993432	  0.985069	     
 4201	 48.233413	 51.978108	 52.866424	 49.233090	     	  0.981240	  0.992678	  0.993684	  0.985221	     
 4202	 48.160509	 52.025397	 52.892301	 49.177775	     	  0.980487	  0.992600	  0.993612	  0.984694	     
 4203	 48.103118	 51.972403	 52.840700	 49.121174	     	  0.980870	  0.992604	  0.993597	  0.984947	     
 4204	 47.962194	 51.907376	 52.683020	 48.985569	     	  0.979960	  0.992343	  0.993315	  0.984250	     
 4205	 47.302595	 51.744621	 52.523073	 48.400103	     	  0.977470	  0.992245	  0.993235	  0.982560	     
 4206	 49.140866	 52.009468	 52.867296	 49.984605	     	  0.984002	  0.992764	  0.993922	  0.987116	     
 4207	 48.032286	 50.761063	 51.723302	 48.858152	     	  0.982545	  0.991762	  0.993352	  0.985882	     
 4208	 49.747382	 51.621264	 52.684024	 50.403995	     	  0.985782	  0.992127	  0.993557	  0.988135	     
 4209	 47.779049	 50.695866	 51.716698	 48.645553	     	  0.982470	  0.991611	  0.993153	  0.985774	     
 4210	 47.844751	 51.154747	 52.179832	 48.782114	     	  0.981030	  0.991715	  0.993247	  0.984847	     
 4211	 48.109743	 51.433328	 52.531373	 49.054954	     	  0.981435	  0.992028	  0.993472	  0.985207	     
 4212	 49.106818	 51.418639	 52.458738	 49.855916	     	  0.984677	  0.991747	  0.993207	  0.987277	     
 4213	 49.002525	 51.402737	 52.335482	 49.760067	     	  0.985050	  0.991928	  0.993256	  0.987564	     
 4214	 49.587611	 51.655212	 52.628756	 50.278398	     	  0.985640	  0.992229	  0.993697	  0.988081	     
 4215	 48.248151	 50.512108	 51.524696	 48.984710	     	  0.984174	  0.991862	  0.993403	  0.986994	     
 4216	 49.818067	 51.759973	 52.801477	 50.487787	     	  0.986023	  0.992497	  0.993838	  0.988405	     
 4217	 48.059032	 50.768822	 51.709110	 48.879311	     	  0.982006	  0.992187	  0.993573	  0.985631	     
 4218	 48.004781	 51.258143	 52.116093	 48.919199	     	  0.981530	  0.992333	  0.993492	  0.985324	     
 4219	 47.332001	 51.238102	 51.942457	 48.344099	     	  0.979144	  0.992231	  0.993218	  0.983671	     
 4220	 50.003494	 52.008097	 52.871337	 50.669497	     	  0.986951	  0.992857	  0.993950	  0.989102	     
 4221	 47.996413	 50.599952	 51.579138	 48.799228	     	  0.983330	  0.991693	  0.993147	  0.986360	     
 4222	 49.394832	 51.573489	 52.452773	 50.100580	     	  0.985101	  0.992049	  0.993332	  0.987631	     
 4223	 49.247239	 51.735139	 52.475177	 50.004902	     	  0.984352	  0.992189	  0.993250	  0.987141	     
 4224	 50.101474	 51.364167	 52.432086	 50.613748	     	  0.987496	  0.992766	  0.994179	  0.989488	     
 4225	 47.314215	 50.675995	 51.497056	 48.244742	     	  0.980122	  0.992144	  0.993544	  0.984363	     
